# Информация по метеостанции 259130 Магадан Географические координаты: 59.550,150.783 Первое наблюдение: 03.03.1946 Последнее наблюдение: 31.12.2021;;;;;;;
Дата; Максимальная температура; Минимальная температура;Средняя температура; Атмосферное давление; Скорость ветра; Осадки; Эффективная температура
17.10.2018; 7.0; -12.0; -2.1; 1000.4;2;0; -5.4
18.10.2018; 5.0; -7.0; 0.3; 992.0;2;0; -2.9
19.10.2018; 6.0; 0.0; 2.1;9999;1;0; -0.2
20.10.2018; 4.0; 0.3; 2.6; 996.2;1;6; 0.8
21.10.2018; 4.2; -1.2; 1.6; 1000.9;1;0; -0.3
22.10.2018; 3.0; -14.0; -3.3;9999;1;0; -5.9
23.10.2018; 1.0; -19.0; -11.1;9999;1;0; -14.5
24.10.2018; 2.0; -10.0; -4.4;9999;1;0; -7.3
25.10.2018; 5.0; -1.4; 3.1; 998.0;4;6; -0.7
26.10.2018; 6.0; 1.5; 4.1; 995.4;5;10; -0.1
27.10.2018; 6.0; 1.1; 4.1; 1003.9;2;1; 1.8
28.10.2018; 6.0; -3.2; 1.1; 1003.8;1;0; -1.0
29.10.2018; 2.0; -3.4; -0.3; 994.2;2;0; -3.2
30.10.2018; 6.0; -11.0; -2.2; 992.4;2;0; -5.5
31.10.2018; 4.0; -12.0; -4.7; 991.7;1;0; -7.6
01.11.2018; 4.0; -3.0; -0.1; 990.6;2;2; -3.1
02.11.2018; 3.0; -4.0; -1.4; 990.7;3;2; -5.1
03.11.2018; 0.8; -7.2; -2.5; 976.7;3;19; -6.2
04.11.2018; -4.0; -12.1; -8.0; 984.5;3;0; -12.6
05.11.2018; -6.0; -27.0; -14.9;9999;2;0; -19.3
06.11.2018; -8.3; -19.0; -13.3; 995.8;1;0; -16.9
07.11.2018; -5.5; -20.0; -10.6; 993.5;3;4; -15.2
08.11.2018; -9.4; -31.0; -19.9; 1002.8;2;0; -24.5
09.11.2018; -12.8; -31.0; -23.2;9999;2;0; -28.0
10.11.2018; -10.5; -28.0; -23.4;9999;1;0; -27.6
11.11.2018; -5.4; -26.0; -18.9;9999;1;0; -22.8
12.11.2018; 1.0; -13.0; -6.6; 1007.0;3;0; -11.0
13.11.2018; 3.0; -2.1; -0.2; 1006.8;3;0; -3.8
14.11.2018; 0.0; -12.0; -4.4; 1009.8;2;0; -7.8
15.11.2018; -3.0; -9.0; -4.9; 1005.9;2;0; -8.3
16.11.2018; -6.3; -24.0; -15.4;9999;0;0; -18.4
23.11.2018; -3.0; -11.0; -5.5; 997.1;2;2; -8.9
24.11.2018; -6.8; -30.0; -22.1;9999;1;0; -26.2
25.11.2018; -7.6; -24.0; -12.3; 993.8;2;1; -16.4
26.11.2018; -8.7; -21.0; -13.6;9999;4;0; -19.1
27.11.2018; -13.3; -29.0; -22.3;9999;3;0; -27.7
28.11.2018; -11.9; -17.0; -15.3; 984.3;7;2; -22.9
29.11.2018; -12.2; -19.0; -17.1; 985.0;6;0; -24.2
30.11.2018; -16.3; -31.0; -21.3; 985.6;4;0; -27.3
01.12.2018; -19.7; -41.0; -32.2;9999;1;0; -36.8
02.12.2018; -28.0; -39.0; -35.6;9999;1;0; -40.3
03.12.2018; -22.0; -36.0; -30.8;9999;1;0; -35.3
04.12.2018; -11.0; -21.0; -13.5; 1005.6;3;2; -18.3
05.12.2018; -7.7; -13.0; -10.4; 985.1;6;5; -17.0
06.12.2018; -5.5; -9.0; -7.2; 989.0;5;0; -13.0
07.12.2018; -5.0; -11.0; -8.9; 996.9;3;1; -13.4
08.12.2018; -9.4; -21.0; -14.1; 997.1;3;0; -19.1
09.12.2018; -12.0; -15.1; -13.8; 995.6;4;0; -19.5
10.12.2018; -12.0; -18.0; -14.2; 996.8;4;0; -19.9
11.12.2018; -15.0; -33.0; -23.6;9999;2;0; -28.4
12.12.2018; -24.0; -37.0; -32.6;9999;1;0; -37.2
13.12.2018; -26.0; -38.0; -34.4;9999;0;0; -38.4
14.12.2018; -24.0; -35.0; -30.9;9999;1;0; -35.4
15.12.2018; -12.2; -23.0; -17.8; 992.1;1;0; -21.6
16.12.2018; -10.9; -15.0; -12.6; 993.6;3;2; -17.4
17.12.2018; -9.9; -20.0; -13.2; 991.4;2;3; -17.3
18.12.2018; -6.0; -19.0; -10.0; 974.0;3;0; -14.6
19.12.2018; -4.0; -11.0; -7.4; 973.9;6;0; -13.9
20.12.2018; -5.6; -18.0; -10.8; 983.3;4;0; -16.2
21.12.2018; -6.5; -27.0; -21.8;9999;1;0; -25.8
22.12.2018; -17.0; -30.0; -25.4;9999;1;0; -29.6
23.12.2018; -23.0; -34.0; -31.3;9999;0;0; -35.2
24.12.2018; -25.0; -35.0; -31.9;9999;1;0; -36.5
25.12.2018; -20.0; -31.0; -25.2;9999;2;0; -30.1
26.12.2018; -16.0; -22.0; -18.4;9999;2;0; -22.9
27.12.2018; -13.0; -23.0; -19.4;9999;2;0; -24.0
28.12.2018; -7.9; -22.0; -13.8; 999.4;4;0; -19.4
29.12.2018; -7.7; -31.0; -16.9;9999;4;0; -22.7
30.12.2018; -22.0; -38.0; -32.1;9999;1;0; -36.7
31.12.2018; -27.0; -36.0; -32.1;9999;1;0; -36.7
01.01.2019; -22.0; -32.0; -27.3;9999;0;0; -31.0
02.01.2019; -13.9; -31.0; -22.7;9999;1;0; -26.8
03.01.2019; -14.2; -25.0; -18.7; 991.3;3;0; -24.0
04.01.2019; -17.0; -33.0; -26.1;9999;1;0; -30.4
05.01.2019; -21.0; -37.0; -28.9;9999;1;0; -33.3
06.01.2019; -16.0; -21.5; -17.8; 983.3;4;0; -23.6
07.01.2019; -13.0; -17.0; -15.1; 977.1;5;0; -21.4
08.01.2019; -11.4; -16.0; -13.7; 976.7;3;3; -18.6
09.01.2019; -9.7; -19.0; -14.7; 981.2;2;1; -19.0
10.01.2019; -10.7; -32.0; -25.4;9999;1;0; -29.6
11.01.2019; -15.0; -27.0; -20.6;9999;1;0; -24.6
12.01.2019; -6.6; -24.0; -18.6;9999;0;0; -21.8
13.01.2019; -9.0; -23.0; -19.2;9999;1;0; -23.1
14.01.2019; -13.6; -37.0; -24.4;9999;3;0; -29.9
15.01.2019; -20.1; -38.0; -32.0;9999;2;0; -37.2
16.01.2019; -17.0; -35.0; -28.8;9999;2;0; -33.9
17.01.2019; -16.0; -20.2; -17.7; 991.3;5;0; -24.2
18.01.2019; -17.4; -29.0; -21.3; 991.8;4;0; -27.3
19.01.2019; -9.8; -27.0; -21.0;9999;1;0; -25.0
20.01.2019; -2.4; -16.0; -12.2;9999;2;0; -16.3
21.01.2019; 0.0; -7.0; -1.9; 992.7;5;0; -7.1
22.01.2019; -1.0; -22.0; -13.3;9999;2;0; -17.5
23.01.2019; -3.3; -18.0; -9.0; 999.2;3;0; -13.6
24.01.2019; -4.0; -23.0; -10.3; 997.0;3;0; -15.1
25.01.2019; -9.8; -33.0; -25.2;9999;1;0; -29.4
26.01.2019; -16.0; -36.0; -28.8;9999;1;0; -33.2
27.01.2019; -19.1; -36.0; -31.2;9999;1;0; -35.7
28.01.2019; -20.4; -33.0; -26.6; 998.9;1;0; -30.9
29.01.2019; -16.6; -36.0; -25.1;9999;0;1; -28.7
30.01.2019; -16.2; -33.0; -25.8;9999;0;0; -29.4
31.01.2019; -10.3; -19.0; -13.7; 988.9;6;0; -20.6
01.02.2019; -9.8; -16.0; -14.9; 974.9;8;0; -23.2
02.02.2019; -11.5; -16.0; -14.9; 976.7;8;0; -23.2
03.02.2019; -13.2; -16.0; -14.6; 982.2;5;0; -21.0
04.02.2019; -15.3; -21.0; -18.1; 987.0;2;1; -22.6
05.02.2019; -16.0; -27.0; -20.5; 989.2;4;0; -26.5
06.02.2019; -17.0; -23.2; -19.6; 986.9;4;0; -25.6
07.02.2019; -16.9; -23.5; -19.2; 985.4;4;0; -25.1
08.02.2019; -15.4; -22.0; -19.2; 986.1;5;0; -25.8
09.02.2019; -16.9; -21.5; -18.7; 984.5;6;0; -25.9
10.02.2019; -15.4; -31.0; -21.1; 996.0;3;0; -26.5
11.02.2019; -18.0; -37.0; -28.8;9999;1;0; -33.2
12.02.2019; -19.0; -39.0; -30.9;9999;0;0; -34.8
13.02.2019; -19.1; -38.0; -30.8;9999;1;0; -35.3
14.02.2019; -16.3; -33.0; -28.1;9999;1;0; -32.5
15.02.2019; -13.2; -34.0; -24.6;9999;2;0; -29.5
16.02.2019; -14.6; -33.0; -25.0;9999;2;0; -29.9
17.02.2019; -13.5; -27.0; -19.2; 980.5;1;0; -23.1
18.02.2019; -14.0; -32.0; -22.8;9999;1;0; -26.9
19.02.2019; -14.0; -35.0; -25.6;9999;1;0; -29.9
20.02.2019; -14.8; -36.0; -27.0;9999;1;0; -31.3
21.02.2019; -14.0; -37.0; -27.8;9999;1;0; -32.2
22.02.2019; -15.0; -38.0; -28.0;9999;1;0; -32.4
23.02.2019; -14.4; -33.0; -24.8;9999;1;0; -29.0
24.02.2019; -14.0; -21.0; -18.2; 983.8;4;0; -24.1
25.02.2019; -14.5; -23.0; -18.3; 989.3;2;0; -22.9
26.02.2019; -14.0; -18.7; -16.4; 978.5;3;0; -21.6
27.02.2019; -12.0; -30.0; -20.1;9999;2;0; -24.8
28.02.2019; -12.0; -26.0; -18.8; 989.5;1;0; -22.7
01.03.2019; -13.5; -28.0; -19.5; 990.6;1;0; -23.5
02.03.2019; -12.0; -31.0; -20.2;9999;2;0; -24.9
03.03.2019; -12.0; -27.0; -17.6; 990.7;2;0; -22.2
04.03.2019; -11.0; -30.0; -18.7;9999;3;0; -23.9
05.03.2019; -11.0; -32.0; -21.4;9999;1;0; -25.5
06.03.2019; -8.0; -30.0; -20.0;9999;1;0; -24.0
07.03.2019; -6.7; -23.0; -15.4;9999;1;0; -19.1
08.03.2019; -5.0; -18.0; -11.2; 985.4;1;0; -14.6
09.03.2019; -7.0; -17.0; -11.9; 983.5;2;2; -16.0
10.03.2019; -7.6; -31.0; -20.0;9999;1;0; -24.0
11.03.2019; -9.0; -33.0; -21.6;9999;1;0; -25.7
12.03.2019; -9.0; -32.0; -20.8;9999;1;0; -24.8
13.03.2019; -9.0; -31.0; -16.9;9999;1;0; -20.8
14.03.2019; -8.0; -33.0; -20.9;9999;1;0; -24.9
15.03.2019; -7.0; -29.0; -19.7;9999;1;0; -23.7
16.03.2019; -10.1; -29.0; -21.5;9999;1;0; -25.6
17.03.2019; -9.0; -32.0; -20.2;9999;2;0; -24.9
18.03.2019; -12.5; -26.0; -17.9; 994.9;3;0; -23.1
19.03.2019; -12.2; -30.0; -19.7; 999.1;3;0; -25.0
20.03.2019; -13.0; -31.0; -19.7;9999;2;0; -24.4
21.03.2019; -9.0; -14.0; -11.4; 996.4;3;0; -16.2
22.03.2019; -4.7; -10.0; -7.1; 992.3;2;2; -10.7
23.03.2019; -2.0; -18.0; -8.1;9999;3;0; -12.6
24.03.2019; 0.0; -27.0; -12.3;9999;2;0; -16.5
25.03.2019; 0.1; -9.2; -5.4; 982.8;4;0; -10.6
26.03.2019; -2.8; -9.2; -7.7; 978.3;5;0; -13.7
27.03.2019; -4.2; -17.0; -8.8; 989.4;4;0; -14.2
28.03.2019; -3.6; -11.0; -7.3; 996.2;4;0; -12.6
29.03.2019; -2.5; -10.4; -6.9; 993.5;4;0; -12.2
30.03.2019; -2.4; -16.0; -7.1; 995.4;3;0; -11.7
31.03.2019; 0.1; -6.0; -2.9; 998.9;4;0; -7.8
01.04.2019; 1.8; -4.0; -2.4; 992.5;5;0; -7.9
02.04.2019; 3.0; -4.0; 0.2; 996.1;4;0; -4.3
03.04.2019; 6.0; -3.0; 3.2; 991.7;4;0; -1.1
04.04.2019; 6.0; 0.7; 3.9; 989.9;5;0; -1.0
05.04.2019; 7.0; 0.0; 3.7; 994.5;3;1; 0.2
06.04.2019; 7.0; -6.0; 1.7; 994.0;3;0; -1.9
07.04.2019; 9.0; -7.0; 2.3; 992.1;3;0; -1.5
08.04.2019; 8.0; -11.0; -0.3; 995.8;3;0; -4.3
09.04.2019; 5.0; -11.0; -1.8; 992.0;2;0; -5.1
10.04.2019; 5.0; -9.0; -2.0; 990.2;2;0; -5.3
11.04.2019; 1.0; -7.0; -2.8; 994.4;3;1; -6.8
12.04.2019; -1.0; -7.0; -2.8; 999.5;3;1; -6.7
13.04.2019; 1.0; -12.0; -3.6; 1002.0;3;0; -7.6
14.04.2019; 3.0; -5.0; -2.0; 1001.7;3;0; -5.9
15.04.2019; 0.0; -3.1; -2.1; 1002.3;4;3; -6.6
16.04.2019; 3.0; -4.0; -0.4; 1003.0;4;1; -4.8
17.04.2019; 3.3; -2.8; -0.1; 999.3;8;16; -7.1
18.04.2019; 4.0; -6.0; -1.3; 1004.8;3;1; -5.0
19.04.2019; 5.0; -1.3; 1.4; 1008.6;3;0; -2.0
20.04.2019; 4.0; -1.9; 0.1; 1009.9;2;0; -2.8
21.04.2019; 4.0; -1.4; 1.4; 1007.2;2;1; -1.4
22.04.2019; 3.0; -1.3; 1.0; 1000.8;5;2; -3.8
23.04.2019; 3.0; -1.3; 1.4; 1000.0;5;11; -3.2
24.04.2019; 4.0; -2.0; 1.7; 1000.3;4;2; -2.3
25.04.2019; 7.0; -6.0; 1.7; 992.8;2;1; -1.2
26.04.2019; 8.0; -7.0; 2.6; 984.8;3;0; -1.1
27.04.2019; 10.0; -6.0; 3.7; 989.4;2;0; 0.6
28.04.2019; 9.0; -7.0; 2.9; 992.1;2;0; -0.2
29.04.2019; 9.0; -6.0; 3.0; 987.8;2;0; 0.1
30.04.2019; 12.0; -1.0; 6.9; 989.4;3;0; 3.5
01.05.2019; 14.0; 1.7; 7.5; 994.1;2;0; 4.8
02.05.2019; 13.0; 1.9; 7.9; 994.1;4;0; 4.0
03.05.2019; 13.0; 0.0; 6.6; 995.5;4;0; 2.7
04.05.2019; 10.0; 1.0; 5.8; 999.5;2;0; 3.5
05.05.2019; 12.0; 1.7; 8.4; 1001.1;2;0; 6.2
06.05.2019; 13.0; 0.6; 5.9; 1004.6;3;0; 2.8
07.05.2019; 9.0; -0.9; 4.6; 1004.0;2;0; 1.9
08.05.2019; 20.0; -0.9; 9.4; 1002.5;2;0; 7.5
09.05.2019; 25.0; 2.3; 15.1; 1003.2;2;0; 13.5
10.05.2019; 24.0; 1.0; 12.8; 1004.2;3;0; 10.2
11.05.2019; 23.0; 0.9; 11.9; 1000.4;2;0; 10.0
12.05.2019; 22.0; 0.9; 11.4; 994.9;3;0; 8.9
13.05.2019; 16.0; 1.8; 6.7; 990.7;4;5; 3.1
14.05.2019; 10.0; -3.0; 5.9; 1002.4;3;0; 2.3
15.05.2019; 16.0; -1.0; 8.8; 1006.5;3;0; 5.6
20.05.2019; 14.0; 0.3; 8.9; 998.6;3;0; 5.9
21.05.2019; 19.0; 3.4; 11.9; 1004.5;3;0; 9.4
22.05.2019; 7.2; 3.5; 5.2; 997.8;7;26; -0.2
23.05.2019; 7.0; 2.0; 4.1; 988.9;6;29; -0.8
24.05.2019; 5.0; 2.4; 3.8; 990.3;4;10; 0.2
25.05.2019; 9.0; 3.2; 6.2; 990.0;2;13; 4.2
26.05.2019; 8.7; 3.9; 6.0; 993.8;3;1; 3.3
27.05.2019; 14.0; 0.7; 6.4; 1000.6;3;0; 3.6
28.05.2019; 16.0; 1.0; 7.9; 1004.3;3;0; 5.1
29.05.2019; 15.0; 5.2; 10.3; 1002.2;3;1; 7.9
30.05.2019; 17.0; 6.8; 12.9; 1000.5;6;3; 8.5
31.05.2019; 11.0; 4.9; 7.5; 1000.0;2;12; 5.8
01.06.2019; 10.0; 3.5; 6.6; 997.9;2;1; 4.8
02.06.2019; 10.0; 4.9; 6.9; 995.8;2;0; 4.9
03.06.2019; 12.0; 5.4; 8.3; 996.2;2;0; 6.5
04.06.2019; 14.0; 6.5; 10.1; 997.1;3;0; 7.8
05.06.2019; 15.6; 9.0; 11.3; 999.4;2;1; 9.8
06.06.2019; 14.0; 5.2; 10.8; 999.0;4;0; 7.6
07.06.2019; 15.5; 7.3; 12.2; 999.8;4;0; 9.1
08.06.2019; 15.0; 6.6; 10.1;9999;3;0; 7.7
09.06.2019; 15.7; 5.9; 9.5; 1004.9;3;1; 6.9
10.06.2019; 15.0; 6.0; 9.6; 1004.3;2;0; 7.7
11.06.2019; 18.0; 3.0; 11.1; 1003.4;2;0; 9.4
12.06.2019; 17.0; 4.0; 10.0; 1003.9;3;0; 7.5
13.06.2019; 15.0; 6.0; 9.1; 1004.6;3;0; 6.6
14.06.2019; 16.0; 4.0; 8.9; 1005.2;3;0; 6.4
15.06.2019; 17.0; 3.0; 9.8; 1005.6;3;0; 7.3
16.06.2019; 10.0; 4.6; 7.4; 1002.8;6;13; 2.9
17.06.2019; 14.0; 6.7; 8.3; 996.5;3;18; 6.0
18.06.2019; 20.0; 9.6; 14.5; 991.5;3;0; 12.5
19.06.2019; 16.2; 7.1; 11.6; 994.7;2;1; 10.4
20.06.2019; 14.0; 6.1; 9.6; 999.4;3;6; 7.5
21.06.2019; 13.0; 5.0; 9.2; 1003.4;2;0; 7.7
22.06.2019; 15.0; 7.3; 11.0; 1003.5;2;3; 9.7
23.06.2019; 11.0; 5.4; 8.1; 1004.5;2;12; 6.5
24.06.2019; 11.0; 6.0; 7.9; 1005.5;3;5; 5.4
25.06.2019; 16.0; 2.0; 8.1; 1002.4;2;0; 6.3
26.06.2019; 19.0; 7.0; 13.5; 991.0;2;0; 12.3
27.06.2019; 23.0; 8.0; 14.3; 987.0;2;10; 13.2
28.06.2019; 21.0; 9.7; 14.8; 987.4;2;4; 13.8
29.06.2019; 19.0; 8.6; 12.1; 991.7;2;3; 10.9
30.06.2019; 15.0; 7.8; 11.3; 996.0;3;0; 9.4
01.07.2019; 18.0; 7.0; 11.1; 997.4;2;0; 9.9
02.07.2019; 15.0; 8.0; 10.3; 995.3;3;0; 8.3
03.07.2019; 17.0; 3.0; 10.4; 996.4;3;0; 8.3
04.07.2019; 19.0; 6.0; 11.3; 999.9;3;0; 9.2
05.07.2019; 18.0; 5.0; 11.6; 1000.2;2;0; 10.2
06.07.2019; 19.0; 6.8; 11.2; 998.6;2;5; 9.9
07.07.2019; 12.0; 7.7; 9.9; 1000.6;4;1; 7.2
08.07.2019; 19.0; 5.0; 11.8; 1002.4;2;0; 10.6
09.07.2019; 24.0; 7.0; 15.7; 1000.6;2;0; 14.7
10.07.2019; 23.0; 5.0; 14.9; 998.6;3;0; 13.1
11.07.2019; 26.0; 8.4; 18.5;9999;3;0; 17.0
12.07.2019; 29.0; 11.8; 20.7; 995.6;2;0; 20.2
13.07.2019; 30.0; 11.0; 21.1;9999;2;0; 21.0
14.07.2019; 28.0; 7.0; 16.5; 996.9;3;0; 15.1
15.07.2019; 20.0; 8.6; 13.2; 995.9;3;1; 11.6
16.07.2019; 19.0; 9.6; 12.8; 994.8;3;1; 11.2
17.07.2019; 13.0; 9.2; 10.9; 993.2;2;18; 9.9
18.07.2019; 15.0; 9.6; 11.8; 994.0;2;10; 10.9
19.07.2019; 14.0; 10.0; 11.9; 995.8;2;12; 11.1
20.07.2019; 15.0; 9.0; 11.2; 996.1;2;3; 10.1
21.07.2019; 19.0; 2.0; 12.2;9999;2;0; 10.5
22.07.2019; 20.0; 6.0; 12.8; 996.8;3;0; 10.3
23.07.2019; 15.6; 0.0; 9.4; 1000.4;2;0; 6.9
24.07.2019; 21.0; 5.0; 13.4; 997.6;3;0; 11.0
25.07.2019; 23.0; 7.0; 14.4; 995.5;3;0; 12.7
26.07.2019; 21.0; 4.0; 13.0; 993.6;4;0; 10.3
27.07.2019; 19.0; 4.0; 11.6; 989.3;3;0; 9.3
28.07.2019; 23.0; 6.5; 13.9; 986.9;2;0; 12.8
29.07.2019; 22.0; 9.0; 13.4; 989.5;2;0; 12.4
30.07.2019; 19.0; 6.0; 12.3; 993.1;2;0; 11.2
31.07.2019; 17.0; 11.3; 13.5; 995.2;2;0; 12.8
01.08.2019; 18.0; 10.8; 14.2; 995.5;1;0; 14.2
02.08.2019; 20.0; 9.5; 13.4; 994.5;3;0; 11.9
03.08.2019; 14.0; 10.0; 11.9; 994.9;2;2; 11.0
04.08.2019; 14.0; 11.0; 12.2; 998.0;3;6; 10.7
05.08.2019; 16.0; 10.0; 12.9; 995.6;5;0; 10.1
06.08.2019; 12.8; 9.9; 10.8; 994.3;4;61; 8.4
07.08.2019; 14.0; 8.0; 11.5; 998.9;3;1; 9.8
08.08.2019; 18.0; 10.0; 14.1; 1001.2;2;0; 13.3
09.08.2019; 19.0; 11.0; 14.6; 1001.7;2;0; 13.8
10.08.2019; 21.0; 9.0; 15.3; 1000.8;1;0; 15.0
11.08.2019; 24.0; 7.0; 15.9; 994.6;2;0; 14.9
12.08.2019; 25.0; 4.0; 14.6; 992.0;2;0; 13.8
13.08.2019; 24.0; 8.0; 15.6; 993.1;3;0; 14.1
14.08.2019; 23.0; 5.0; 15.8; 1000.6;2;0; 14.2
15.08.2019; 23.0; 8.0; 16.1; 1004.8;2;0; 15.0
16.08.2019; 24.0; 6.0; 15.4; 1006.2;3;0; 13.5
17.08.2019; 22.0; 3.0; 13.3; 1007.3;3;0; 11.0
18.08.2019; 21.0; 7.0; 14.6; 1009.0;3;0; 12.6
19.08.2019; 22.0; 4.0; 14.3; 1010.1;2;0; 13.2
20.08.2019; 22.0; 4.0; 14.1; 1007.4;2;0; 13.1
21.08.2019; 24.0; 6.0; 15.3; 1003.7;2;0; 14.5
22.08.2019; 25.0; 7.0; 15.6; 1003.4;2;0; 14.9
23.08.2019; 23.0; 8.0; 15.1; 1004.7;2;0; 14.4
24.08.2019; 16.0; 11.0; 12.7; 1002.7;2;0; 11.7
25.08.2019; 15.0; 10.0; 12.0; 997.0;2;1; 10.9
26.08.2019; 14.4; 8.0; 11.3; 995.2;2;0; 10.1
27.08.2019; 14.0; 8.0; 10.3; 995.9;1;4; 9.6
28.08.2019; 13.0; 8.0; 10.4; 996.8;1;1; 9.8
29.08.2019; 17.0; 9.0; 12.3; 1000.3;1;0; 12.0
30.08.2019; 16.6; 4.0; 11.2;9999;2;0; 9.8
31.08.2019; 16.0; 8.0; 12.3; 1001.0;3;0; 10.5
01.09.2019; 17.0; 9.0; 12.0; 998.0;2;0; 10.9
02.09.2019; 17.0; 7.0; 11.6; 995.8;2;0; 10.3
03.09.2019; 17.0; 0.0; 9.2; 993.4;2;0; 7.5
04.09.2019; 18.0; 9.0; 12.4; 991.0;3;1; 10.6
05.09.2019; 14.0; 6.0; 10.4;9999;2;0; 9.3
06.09.2019; 18.0; 1.0; 9.9;9999;2;0; 8.3
07.09.2019; 17.0; -2.0; 9.4; 989.8;2;2; 7.3
08.09.2019; 16.0; 0.0; 8.7; 992.7;2;0; 6.4
09.09.2019; 14.0; -2.0; 8.4; 983.3;3;0; 5.5
10.09.2019; 16.9; 0.0; 10.4; 986.5;3;0; 7.2
11.09.2019; 15.9; -6.0; 5.8;9999;3;0; 2.4
12.09.2019; 16.0; -2.0; 8.6; 998.1;2;0; 6.3
13.09.2019; 18.0; 7.0; 11.2; 998.0;3;0; 9.0
14.09.2019; 11.0; 7.0; 9.1; 992.3;5;0; 5.3
15.09.2019; 9.4; 7.0; 7.6; 990.9;5;7; 3.7
16.09.2019; 12.0; 6.0; 8.6; 998.6;3;1; 6.0
17.09.2019; 13.8; 1.0; 7.9; 996.3;3;0; 5.3
18.09.2019; 12.0; 2.0; 6.9; 998.2;1;0; 5.5
19.09.2019; 15.0; -4.0; 6.3;9999;1;0; 4.5
20.09.2019; 14.0; 1.0; 8.1; 1000.6;2;0; 5.9
21.09.2019; 10.1; 6.0; 7.6; 997.8;2;1; 5.8
22.09.2019; 9.3; 6.0; 7.2; 994.2;2;21; 5.4
23.09.2019; 10.2; 4.0; 6.2; 988.4;2;8; 4.3
24.09.2019; 6.6; 3.0; 3.9; 985.6;3;25; 0.8
25.09.2019; 7.0; 4.0; 4.7; 984.2;5;0; -0.1
26.09.2019; 9.4; 1.0; 3.9; 989.3;4;0; -0.4
27.09.2019; 8.6; -9.0; 0.2;9999;2;0; -3.1
28.09.2019; 10.0; -3.0; 4.0; 993.8;3;0; 0.3
29.09.2019; 6.0; 2.0; 4.2; 978.5;7;21; -1.6
30.09.2019; 6.4; -2.0; 1.3; 984.2;4;5; -3.0
01.10.2019; 5.2; -8.0; -1.4; 996.2;2;0; -4.8
02.10.2019; 0.0; -5.0; -1.8; 992.2;2;3; -4.9
03.10.2019; 3.5; -3.0; -0.2; 993.5;2;6; -3.3
04.10.2019; 1.0; -8.0; -2.5; 998.3;2;0; -5.8
05.10.2019; 3.0; -12.0; -5.3;9999;1;0; -8.3
06.10.2019; 2.9; -5.0; -1.6; 996.5;3;0; -5.6
07.10.2019; 2.8; -17.0; -6.7;9999;2;0; -10.5
08.10.2019; 2.1; -7.0; -1.8; 1003.0;2;0; -5.3
09.10.2019; 4.0; 0.0; 2.2; 996.5;5;3; -2.5
10.10.2019; 5.0; -1.0; 2.0; 994.9;2;4; -0.6
11.10.2019; 5.0; -2.0; 1.4; 994.6;6;31; -3.9
12.10.2019; 5.6; -2.0; 0.9; 983.9;2;1; -2.0
13.10.2019; 3.0; -7.0; -1.8; 984.9;3;0; -5.9
14.10.2019; 1.0; -17.0; -7.7; 981.7;2;0; -11.6
15.10.2019; 0.1; -10.0; -4.4; 984.3;2;0; -8.1
16.10.2019; 3.3; -4.0; -1.1; 990.7;4;0; -5.9
17.10.2019; 1.6; -16.0; -5.7; 991.8;3;0; -10.1
18.10.2019; 3.0; -10.0; -2.5; 997.5;3;0; -6.7
19.10.2019; 5.0; -15.0; -6.4;9999;2;0; -10.2
20.10.2019; 3.0; -15.0; -6.7;9999;1;0; -9.8
21.10.2019; 4.0; -10.0; -4.1; 1003.2;2;0; -7.6
22.10.2019; 3.2; -15.0; -5.1;9999;2;0; -8.7
23.10.2019; 2.0; -19.0; -10.1;9999;1;0; -13.4
24.10.2019; -0.8; -20.0; -11.9;9999;1;0; -15.4
25.10.2019; 0.0; -11.0; -3.9; 1012.7;2;3; -7.2
26.10.2019; 4.9; -0.6; 1.2; 1004.6;7;44; -4.7
27.10.2019; 5.1; 1.0; 1.9; 1003.0;3;8; -1.3
28.10.2019; 4.1; 0.0; 1.8; 997.4;2;1; -0.8
29.10.2019; 2.0; 0.0; 0.5; 998.6;3;6; -2.9
30.10.2019; 2.3; -1.0; 0.4; 999.0;2;2; -2.3
31.10.2019; 3.2; 0.0; 1.1; 998.9;3;4; -2.4
01.11.2019; 3.0; -3.0; 0.9; 998.5;4;2; -3.2
02.11.2019; 5.0; 0.0; 2.8; 994.2;3;0; -0.6
03.11.2019; 5.0; -3.0; 2.7; 998.8;4;0; -1.4
04.11.2019; 5.1; -4.0; 0.8; 996.5;2;1; -2.2
05.11.2019; 3.0; 0.0; 1.5; 986.8;4;2; -2.9
06.11.2019; 4.1; 0.0; 1.9; 975.1;6;0; -3.7
07.11.2019; 3.5; -1.0; 1.2;9999;8;2; -5.5
08.11.2019; 2.8; -2.0; 1.1; 981.4;4;0; -3.3
09.11.2019; 1.9; -7.0; -2.3; 975.0;5;0; -7.8
10.11.2019; -2.9; -8.0; -6.6; 982.0;2;0; -10.3
11.11.2019; -1.3; -17.0; -9.0;9999;2;0; -12.9
12.11.2019; -4.3; -20.0; -14.8;9999;1;0; -18.4
13.11.2019; -3.0; -14.0; -7.9; 993.0;2;0; -11.7
14.11.2019; 2.0; -6.0; -1.6; 992.1;3;0; -5.5
15.11.2019; 2.0; -2.0; 0.6; 984.7;5;0; -4.6
16.11.2019; 0.1; -9.0; -4.3; 988.1;6;0; -10.6
17.11.2019; -5.3; -11.0; -9.2; 995.0;4;0; -14.6
18.11.2019; -7.4; -22.0; -14.2;9999;2;0; -18.5
